equation_id,name,rrc_shape,status,distance,top_axes,missing_or_weak_axes,source_path,domain_type,bind_class,equation
extracted_md:1,extracted_md_equation_1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287699,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,σ = 0.127 ppm    (0.000000114)
extracted_md:2,extracted_md_equation_2,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.289065,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,a_μ^theory = a_μ^experiment     within 0.5σ
extracted_md:3,extracted_md_equation_3,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286858,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,g_μ = -2.00233184122(82)
extracted_md:4,extracted_md_equation_4,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286858,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,μ = g · (eℏ / 2m) · S
extracted_md:5,extracted_md_equation_5,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285704,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,(D_t^α + (-∇²)^β) Ψ = λ |Ψ|^γ Ψ
extracted_md:6,extracted_md_equation_6,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285704,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,D^α f(x) = F^{-1}[ |k|^α · F[f](k) ]
extracted_md:7,extracted_md_equation_7,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287271,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,"Ψ_observed(x, t) = ∫ K_θ(x - x') Ψ_unified(x', t) dx'"
extracted_md:8,extracted_md_equation_8,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287699,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,"w(α, θ) = sin(θ)^α · cos(θ)^{1-α}"
extracted_md:9,extracted_md_equation_9,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286459,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,g_n(θ_obs) = g_0 · sin(θ_obs)^{1/n} · cos(θ_obs)^{1 - 1/n}
extracted_md:10,extracted_md_equation_10,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,Q_n = (1/2π) ∮_C ∇_n φ · dn = m/n   for m ∈ ℤ
extracted_md:11,extracted_md_equation_11,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285704,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,ds² = -dθ²/ω(θ)² + a(θ)² [dr²/(1-kr²) + r² dΩ²] + ℓ_P² dθ² Γ(θ)
extracted_md:12,extracted_md_equation_12,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287699,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,H_eff = ω(θ)
extracted_md:13,extracted_md_equation_13,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286459,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,ρ_DE(θ) = ρ_foam · (1 - θ/θ_max)²
extracted_md:14,extracted_md_equation_14,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285005,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,S(R) ≤ C' · R^{D_H} · T^{(D_H - 1)}
extracted_md:15,extracted_md_equation_15,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,S ≤ C' · R^{1.44} · T^{0.44}
extracted_md:16,extracted_md_equation_16,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,A(r) = 2π (cosh(r) - 1) ≈ π · exp(r)    for r >> 1
extracted_md:17,extracted_md_equation_17,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,L_{n+1} / L_n ≈ exp(d_inj) ≈ Φ² ≈ 2.618
extracted_md:18,extracted_md_equation_18,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.28814,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,D_s = 2 D_H / (1 + D_H)
extracted_md:19,extracted_md_equation_19,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287699,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,D_s = 4/3 ≈ 1.333
extracted_md:20,extracted_md_equation_20,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286459,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,ρ(E) ~ E^{D_s/2 - 1} = E^{-1/3}
extracted_md:21,extracted_md_equation_21,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.289549,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,E_n ~ n³
extracted_md:22,extracted_md_equation_22,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285347,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,n_s = 1 - 2/(1 + θ_max/θ_recombination) ≈ 0.965
extracted_md:23,extracted_md_equation_23,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287271,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,E_dissipated ≥ k_B T · ln(2)     per bit erased
extracted_md:24,extracted_md_equation_24,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287271,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,H(X) = -Σ p(x) log p(x)
extracted_md:25,extracted_md_equation_25,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285347,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,S ≤ 2π R E / (ℏ c ln 2) = A / (4 G ℏ)
extracted_md:26,extracted_md_equation_26,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284065,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,C_V = (12π⁴/5) N k_B (T/Θ_D)³ ∝ T³
extracted_md:27,extracted_md_equation_27,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.288596,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,C_V ∝ T^{D_s}
extracted_md:28,extracted_md_equation_28,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.288596,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,C_V ∝ T^{1.18}
extracted_md:29,extracted_md_equation_29,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286459,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,⟨exp(-β W)⟩ = exp(-β ΔF)
extracted_md:30,extracted_md_equation_30,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,(ΔJ)² / ⟨J⟩² · σ ≥ 2 k_B
extracted_md:31,extracted_md_equation_31,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287699,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,Δx · Δp ≥ ℏ/2
extracted_md:32,extracted_md_equation_32,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,Ψ_total = Ψ_A + Ψ_B = A · exp(i ω_Ψ θ) · [exp(i k_Ψ x_A) + exp(i k_Ψ x_B)]
extracted_md:33,extracted_md_equation_33,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285347,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,|Ψ_total|² = 2|A|² · [1 + cos(k_Ψ (x_A - x_B))]
extracted_md:34,extracted_md_equation_34,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287271,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,E = ℏ ω = ω_Ψ     (in natural units ℏ = 1)
extracted_md:35,extracted_md_equation_35,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.288596,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,p = ℏ k = dθ_0/dx = k_Ψ
extracted_md:36,extracted_md_equation_36,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.289065,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,λ = 2π / k_Ψ = 2π / p
extracted_md:37,extracted_md_equation_37,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285704,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,"Phenotype(x, t) = Ψ_E [ Genotype(x) × Regulatory_State(t) ]"
extracted_md:38,extracted_md_equation_38,SignalShapedRouteCompiler,HOLD,0.232964,projection_declared;shape_closure;decoder_declared;witness_declared,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,"Residual(n) = Ψ_decode [ Basis, Context(n) ] XOR Byte(n)"
extracted_md:39,extracted_md_equation_39,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/extracted_equations.md,,,H_Ψ(data) = -Σ_n p(n) log_2 p_Ψ(n) ≤ H_uniform(data) = 8 bits/byte
eq_21f33f4110064dbd,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284364,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"G = (V, E) represents a quantum state |ψ⟩ through a
collection of local tensors {Tv }v∈V , one for each vertex"
eq_14d74623112c018f,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285704,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"injec= CD and Hv ∼
tive if this map has trivial kernel"
eq_fcd40dc2de7c7324,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.265908,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"d ≥ D|N (v)| , which generically holds after coarse-graining
when D = O(1)"
eq_416bbe45bfd12c68,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287699,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,min ≥ δ
eq_290815ff34ff74a2,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,Z = ⟨ψ|ψ⟩
eq_5ea587928ed366f5,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284678,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"e = (v, n) of
the graph, the tensor Tv ⋆ T̄v of the norm network defines
a superoperator on the virtual space from any set of legs
to its complement Eq"
eq_e1646b712978905e,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285347,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"Z = ZBP 1 +
Zℓ "
eq_ed91aac060fde4cf,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284364,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"Z = log ZBP +
ϕ(W)ZW ,
(7)
connected W

where a cluster is collection of loops with multiplicities,
W = {(ℓ1 , α1 ), (ℓ2 , α2 ),"
eq_9b66cadab83a4e1e,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.280384,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,i ≥ 1 is its multiplicity in the cluster
eq_6fd0d43c1e1577a1,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284678,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"ZW = i Zℓαii and the
P
weight of a cluster is |W| := i αi |ℓi | where |ℓ| for a loop
ℓ ∈ L denotes the number of edges in ℓ"
eq_8605b7c5ccdbcf5f,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285347,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"c > c0 =
O(log ∆)"
eq_dbd7ee74be207cc7,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.283511,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"Z = ⟨ψ|ψ⟩ to 1/ poly(N ) multiplicative
error
(ii) local observables ⟨OA ⟩ = ⟨ψ|OA |ψ⟩/⟨ψ|ψ⟩ to
1/ poly(N ) multiplicative error, given ⟨OA ⟩ ̸= 0
(iii) correlation functions ⟨OA OB ⟩ − ⟨OA ⟩ ⟨OB ⟩ to
Õ(1/ poly(N )) additive error
where A, B ⊂ V are disjoint local regions"
eq_9138cc21d6e4da27,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284364,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"e = (v, n) with d(v, A) =
r, we have


∥µ′⋆,⃗e − µ⋆,⃗e ∥1 = O e−r/ξ∗
(10)

5
Where 1/ξ∗ = O(log ε∗ /ε)"
eq_5be87eaf6cffbaae,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"W = Wnear ∪ Wfar , where clusters in
Wnear are distance at most a cutoff Rth away from B"
eq_927277d74e6531cc,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285005,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"t < r and
starts increasing thereafter, owing to the strict lightcone
in the message-passing dynamics [see SM for a proof]"
eq_353043888999f4ac,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284065,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"t = r−1, leading
to


∥µ⋆,⃗e − µ′⋆,e ∥1 = O e−r/ξ∗
(13)
establishing locality of the BP fixed-points"
eq_532f389442891ed2,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,d = c − c0 = O(1)
eq_fdfae5689dd4a9a5,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,R = Θ(1)
eq_9138aeb942929155,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287699,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,X = 1}
eq_0cd087779e7532a9,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.283255,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"i=1

For p = ∞ we have,
∥x∥∞ := max |xi |
1≤i≤m

(S3)

For an operator A ∈ B(H), we define the operator Schatten norm in terms of its singular values σ(A) as,
∥A∥p := ∥σ(A)∥p

(S4)

for any p ∈ [1, ∞]"
eq_5593e036fe6f7dd7,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285704,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"p ≤ q ≤ ∞ and any operator A, we have,
∥A∥p ≥ ∥A∥q

(S5)

∥A∥1 ≥ ∥A∥2 ≥ ∥A∥∞

(S6)

In particular,

10
2"
eq_ea9b6d38a8a0c1b0,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.283781,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"p ≤ q ≤ ∞ and any non-zero operator A,
1

1

∥A∥p ≤ rank(A) p − q ∥A∥q

(S7)

p
rank(A)∥A∥∞

(S8)

∥Ax∥2
= σmax (A)
x̸=0 ∥x∥2

(S9)

In particular,
∥A∥2 ≤
We also note that, the ∞−norm obeys,
∥A∥∞ = sup

we will denote ∥ · ∥∞ by just ∥ · ∥ for convenience"
eq_e0537400fa963370,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284678,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"B = Ac , reshape the tensor into a linear map
T : HA → HB
by grouping the indices in A and B into multi-indices a = (ia1 ,"
eq_23fc8ebaf9c8ae4a,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287699,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"b = (ib1 ,"
eq_8b4895ac1c7ebca0,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.283511,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"q = 1 we have,

| tr A† B | ≤ ∥A∥p ∥B∥q

(S12)

Graphs For a graph G = (V, E), we define some useful notation"
eq_25d49db810143f41,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285704,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"e = {v, w} ∈ E, we will refer to it’s directed versions ⃗e = (v, w) and ←
e = (w, v)"
eq_5034975bc936419d,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285347,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"e = {v, w}, we define, for any u ∈ V ,
d(e, u) := min{d(v, u), d(w, u)}
and similarly, for any A ⊂ V ,
d(e, A) := min d(e, u)"
eq_ab6c35762bc86081,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285005,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"li=1 be finite-dimensional Hilbert spaces (the l virtual legs), and
let Hphys be the physical Hilbert space"
eq_60b71803ce04c1ba,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286459,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"i=1

Definition S1"
eq_7d5beabf91af593e,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.283511,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"i=1 Hi −→ Hphys from

We perform a singular value decomposition
T = V ΣU † ∈ Cnp ×nv ,

(S14)

where np ≥ nv by injectivity, where U ∈ Cnv ×nv and V :∈ Cnp ×nv satisfy U † U = 1nv (unitarity) and V † V = 1nv
(isometry), and Σ = diag(λe ) ∈ Cnv ×nv collects the singular values"
eq_8daf48607920ba7b,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286459,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"e = δ ∈ (0, 1]"
eq_3b521e5a6156cbc1,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"e = 1,
e

e

(S15)

We call δ the injectivity parameter"
eq_7cf50458351623ec,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285704,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"T = V U † itself is an
isometry"
eq_b5bc1ffd90912fb1,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.288596,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,a = 1
eq_51e4f2d85951d30b,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284678,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"Lc = dim(HLc )1L ,
Ka,L→Lc Ka,L→L
(S18)
c = dim(HL )1Lc ,
a

a

which follow from the fact that U is a unitary"
eq_51dad4a7954a91e6,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284065,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"Lc =
[Ū a ](i′L ),(iLc ) [U a ](iL ),(iLc ) =
δiL ,i′L = dim(HLc )1L
a

a,iLc

iLc

Moreover, when T is δ−injective with δ = 1 (i"
eq_10109834ac3ac602,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285704,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"G = (V, E) with vertex set V and edge set E"
eq_6c7adf4f4e980afe,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.283255,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"G = (V, E) with uniform virtual
dimension D and physical dimension dp is specified for each v ∈ V by a tensor
O
Tv :
H(n,v) → Hphys ∼
= Cdp ,
n∈N (v)

where N (v) denotes the set of neighbors of v, and each virtual space H(n,v) ∼
= CD"
eq_dde05d0258ec36a5,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284678,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"e = (v, w), we define a bond-space H⃗e ∼
= CD"
eq_36e95d88ecbda2b0,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285005,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"e = (v, w) is a positive
operator µ⃗e ∈ Pos(H⃗e ) representing the message from v to w"
eq_25b43848714b6ceb,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285347,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"e = (v, n) ∈ ⃗
E,


O
µ(m,v) "
eq_139255306999d8d8,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284364,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"e > 0 such that
PEPS if for each directed edge ⃗e ∈ E,
f⃗e (µ⋆ ) = λ⃗e µ⃗e"
eq_2a06ffe17253ce3c,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285347,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"Z = ⟨ψ|ψ⟩
can be formally described as a Taylor series in terms of ‘loops’ on the network as described below"
eq_e598d78992b57382,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.284065,projection_declared;witness_declared;shape_closure;semantic_entropy,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"Z = ZBP 1 +
Zl 

(S21)

Γ⊂L
l∈Γ
Γ finite, compatible

where the sum runs over all finite sets Γ of mutually compatible loops"
eq_14f71a50573b7fd0,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286074,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"W = {(ℓ1 , α1 ), (ℓ2 , α2 ),"
eq_44bf0ed184c8c0f8,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.287271,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,nW = i=1 αi
eq_4c772de7743acc11,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286459,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"W = {(ℓ1 , α1 ),"
eq_3fe8c2f5d04f57ff,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.285347,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"ZW =

k
Y

Zℓαii"
eq_1abc29f7b62428f6,arXiv:2604.21919v1,HoldForUnlawfulOrUnderspecifiedShape,HOLD,0.286459,projection_declared;witness_declared;shape_closure;residual_risk,scale_band_declared,3-Mathematical-Models/equations_100/equations_database.jsonl,,,"i=1

We call a cluster W connected if the interaction graph GW is connected, meaning there is a path between any two
vertices in the interaction graph"
